student,course,Interaction,hintCount,TotalTime,TotalPSTime,TotalWETime,avgstepTime,avgstepTimeWE,avgstepTimePS,stepTimeDeviation,englishSymbolicSwitchCount,UseCount,PrepCount,MorphCount,OptionalCount,InterfaceErrorCount,RightApp,WrongApp,WrongSemanticsApp,WrongSyntaxApp,PrightAppRatio,RrightAppRatio,F1Score,FDActionCount,BDActionCount,DirectProofActionCount,InDirectProofActionCount,actionCount,UseWindowInfo,NonPSelements,AppCount,AppRatio,hintRatio,BlankRatio,HoverHintCount,SystemInfoHintCount,NextStepClickCountWE,PreviousStepClickCountWE,deletedApp
ajpappas,CSC226-001-STADDON-S16,262,0,1296.444,1292.081,4.363,4.892241509,0.207761905,5.295413934,11.77390025,2,37,30,15,24,45,9,97,97,0,0.045226131,0.409090909,0.081447964,220,0,219,1,220,0,21,199,0.904545455,0,0.095454545,6,0,17,0,1
ajpappas,CSC226-001-STADDON-S16,317,0,2270.615,2265.726,4.889,7.140298742,0.271611111,7.55242,13.39097249,2,33,19,18,10,61,18,62,53,9,0.074380165,1,0.138461538,257,0,257,0,257,0,15,242,0.941634241,0,0.058365759,34,0,14,0,2
ajpappas,CSC226-001-STADDON-S16,188,6,747.818,740.796,7.022,3.915277487,0.501571429,4.185288136,7.054598973,0,9,21,13,0,35,14,29,20,9,0.1,0.823529412,0.178343949,153,3,156,0,156,0,16,140,0.897435897,0.038461538,0.102564103,21,0,10,0,3
ajpappas,CSC226-001-STADDON-S16,593,14,2500.236,2491.149,9.087,4.105477833,3.029,4.110806931,7.505007036,0,42,41,65,5,95,62,91,63,28,0.128898129,3.263157895,0.248,513,1,514,0,514,0,33,481,0.935797665,0.027237354,0.064202335,53,0,1,0,8
thle,CSC226-001-STADDON-S16,137,5,1137.055,906.819,230.236,8.064219858,8.855230769,7.885382609,12.67189969,0,6,8,1,0,20,8,7,4,3,0.082474227,0.533333333,0.142857143,118,3,121,0,121,0,24,97,0.801652893,0.041322314,0.198347107,48,7,10,0,0
thle,CSC226-001-STADDON-S16,42,0,313.791,180.161,133.63,7.297465116,8.351875,6.67262963,10.2312728,0,3,3,0,0,10,4,2,1,1,0.210526316,0.266666667,0.235294118,33,0,33,0,33,0,14,19,0.575757576,0,0.424242424,3,2,12,0,0
thle,CSC226-001-STADDON-S16,52,0,474.063,285.238,188.825,8.944584906,8.991666667,8.9136875,15.34992292,0,3,5,0,0,12,7,1,1,0,0.291666667,0.318181818,0.304347826,41,0,41,0,41,0,17,24,0.585365854,0,0.414634146,0,0,17,0,0
thle,CSC226-001-STADDON-S16,110,0,876.914,662.186,214.728,7.900126126,10.7364,7.276769231,14.06823328,0,12,6,0,0,28,16,2,2,0,0.242424242,0.888888889,0.380952381,83,0,83,0,83,0,17,66,0.795180723,0,0.204819277,1,0,15,1,6
thle,CSC226-001-STADDON-S16,524,6,4271.764,4063.08,208.684,8.075168242,8.026307692,8.077693837,14.75504159,0,21,18,76,0,108,70,45,23,22,0.190735695,0.625,0.292275574,421,0,312,109,421,2,54,367,0.871733967,0.014251781,0.128266033,12,0,20,0,26
thle,CSC226-001-STADDON-S16,112,0,1033.188,750.126,283.062,9.143256637,16.65070588,7.8138125,13.9535759,0,8,8,9,0,13,16,9,1,8,0.179775281,0.842105263,0.296296296,100,0,100,0,100,0,11,89,0.89,0,0.11,1,0,9,2,3
wktaylo2,CSC226-001-STADDON-S16,556,18,2614.119,2312.545,301.574,4.659748663,4.71209375,4.653008048,8.01465482,6,35,30,21,14,87,19,82,28,54,0.045023697,1.266666667,0.086956522,473,1,276,198,474,2,52,422,0.890295359,0.037974684,0.109704641,112,3,14,4,0
wktaylo2,CSC226-001-STADDON-S16,277,0,2070.354,1274.565,795.789,7.447316547,21.50781081,5.288651452,9.524633029,0,19,9,13,3,47,14,30,10,20,0.066985646,0.933333333,0.125,221,10,124,107,231,0,22,209,0.904761905,0,0.095238095,85,0,16,5,0
wktaylo2,CSC226-001-STADDON-S16,853,8,3445.774,3261.803,183.971,4.025436916,13.14078571,3.873875297,6.700440704,0,74,28,57,14,104,41,132,35,97,0.056629834,2.277777778,0.110512129,752,0,726,26,752,0,28,724,0.962765957,0.010638298,0.037234043,206,0,8,2,0
wktaylo2,CSC226-001-STADDON-S16,624,0,2520.665,2198.926,321.739,4.033064,13.40579167,3.658778702,5.117735829,0,38,32,40,9,118,72,50,25,25,0.150943396,4,0.290909091,507,0,215,292,507,0,30,477,0.940828402,0,0.059171598,94,0,17,3,0
wktaylo2,CSC226-001-STADDON-S16,381,0,1422.789,1329.306,93.483,3.724578534,4.920157895,3.662,4.497997896,0,20,16,30,5,54,30,41,23,18,0.098039216,1.578947368,0.184615385,328,0,153,175,328,0,22,306,0.932926829,0,0.067073171,81,0,15,0,0
wktaylo2,CSC226-001-STADDON-S16,314,0,1278.719,1111.73,166.989,4.059425397,9.822882353,3.730637584,4.975923412,0,21,11,38,0,66,38,32,11,21,0.163793103,2,0.302788845,249,0,199,50,249,0,17,232,0.931726908,0,0.068273092,19,0,10,2,0
pdtrinh,CSC226-001-STADDON-S16,163,0,1374.937,1233.29,141.647,8.282753012,9.443133333,8.167483444,11.53633207,0,12,9,9,10,30,17,23,16,7,0.134920635,1.133333333,0.241134752,136,0,136,0,136,0,10,126,0.926470588,0,0.073529412,8,0,9,0,5
pdtrinh,CSC226-001-STADDON-S16,35,0,129.462,64.49,64.972,3.596166667,3.419578947,3.793529412,4.284748006,0,2,2,0,0,10,4,0,0,0,0.285714286,0.266666667,0.275862069,26,0,26,0,26,0,12,14,0.538461538,0,0.461538462,0,0,12,0,0
pdtrinh,CSC226-001-STADDON-S16,73,0,358.805,294.605,64.2,4.848716216,2.469230769,6.137604167,8.072464616,0,6,6,0,1,10,10,3,3,0,0.222222222,0.454545455,0.298507463,64,0,64,0,64,0,19,45,0.703125,0,0.296875,0,0,18,1,0
pdtrinh,CSC226-001-STADDON-S16,74,0,312.151,249.156,62.995,4.162013333,3.315526316,4.449214286,5.543255631,0,5,2,5,0,14,10,2,1,1,0.212765957,0.555555556,0.307692308,61,0,61,0,61,0,14,47,0.770491803,0,0.229508197,0,0,14,0,0
pdtrinh,CSC226-001-STADDON-S16,173,0,722.543,704.371,18.172,4.152545977,0.956421053,4.544329032,5.237935808,0,10,3,21,1,30,23,12,6,6,0.184,1.210526316,0.319444444,144,0,144,0,144,0,19,125,0.868055556,0,0.131944444,8,0,15,0,4
pdtrinh,CSC226-001-STADDON-S16,509,0,2215.544,2203.027,12.517,4.302027184,0.962846154,4.3885,8.493136141,2,34,30,60,3,110,64,63,31,32,0.17679558,3.368421053,0.335958005,405,0,402,3,405,0,43,362,0.89382716,0,0.10617284,7,0,9,0,6
tvbarnet,CSC226-001-STADDON-S16,416,0,3072.496,2874.4,198.096,7.298090261,9.004363636,7.204010025,13.47295724,4,16,16,19,3,122,25,29,26,3,0.089928058,1.666666667,0.170648464,299,0,299,0,299,2,21,278,0.929765886,0,0.070234114,46,4,10,2,20
tvbarnet,CSC226-001-STADDON-S16,51,0,131.833,86.217,45.616,2.53525,2.073454545,2.8739,3.498910044,0,3,4,0,0,18,4,3,1,2,0.181818182,0.266666667,0.216216216,34,0,34,0,34,0,12,22,0.647058824,0,0.352941176,0,0,12,0,0
tvbarnet,CSC226-001-STADDON-S16,81,0,197.603,157.383,40.22,2.409792683,1.828181818,2.62305,4.511588218,0,4,5,1,0,30,8,2,1,1,0.222222222,0.363636364,0.275862069,52,0,52,0,52,0,16,36,0.692307692,0,0.307692308,0,0,16,0,1
tvbarnet,CSC226-001-STADDON-S16,199,0,1181.978,1161.408,20.57,5.90989,0.894347826,6.561627119,12.40357848,0,6,4,25,0,55,19,16,8,8,0.145038168,1.055555556,0.255033557,145,0,145,0,145,0,14,131,0.903448276,0,0.096551724,2,0,14,0,9
tvbarnet,CSC226-001-STADDON-S16,117,0,444.903,376.302,68.601,3.770364407,3.43005,3.839816327,8.938120377,0,4,0,14,1,34,12,7,4,3,0.171428571,0.631578947,0.269662921,84,0,84,0,84,0,14,70,0.833333333,0,0.166666667,3,0,14,0,3
tvbarnet,CSC226-001-STADDON-S16,95,0,416.616,375.221,41.395,4.33975,2.759666667,4.632358025,10.61751661,0,6,4,8,0,36,13,5,3,2,0.254901961,0.684210526,0.371428571,60,0,60,0,60,0,9,51,0.85,0,0.15,1,0,9,0,0
ekducket,CSC226-001-STADDON-S16,154,3,1550.171,1235.158,315.013,9.56895679,7.875325,10.1242459,15.88554686,2,9,9,3,1,56,12,10,6,4,0.16,0.631578947,0.255319149,106,0,103,3,106,1,31,75,0.70754717,0.028301887,0.29245283,0,6,14,1,0
ekducket,CSC226-001-STADDON-S16,37,0,522.436,229.597,292.839,13.74831579,17.22582353,10.93319048,18.10707324,0,2,2,0,0,11,4,0,0,0,0.25,0.266666667,0.258064516,27,0,27,0,27,0,11,16,0.592592593,0,0.407407407,0,0,11,0,0
ekducket,CSC226-001-STADDON-S16,99,0,1396.204,832.615,563.589,13.96204,26.83757143,10.53943038,17.90363382,0,4,8,4,0,24,9,7,7,0,0.152542373,0.409090909,0.222222222,76,0,76,0,76,0,17,59,0.776315789,0,0.223684211,0,0,17,0,0
ekducket,CSC226-001-STADDON-S16,100,0,1441.763,980.565,461.198,14.27488119,21.96180952,12.2570625,19.10288814,0,7,7,4,0,22,16,2,2,0,0.25,0.888888889,0.390243902,79,0,30,49,79,0,15,64,0.810126582,0,0.189873418,0,0,14,0,0
ekducket,CSC226-001-STADDON-S16,86,0,907.406,681.65,225.756,10.42995402,12.542,9.878985507,16.80086998,0,4,3,8,0,25,13,2,1,1,0.276595745,0.684210526,0.393939394,62,0,19,43,62,0,15,47,0.758064516,0,0.241935484,0,0,14,0,0
ekducket,CSC226-001-STADDON-S16,114,0,936.396,646.815,289.581,8.003384615,17.03417647,6.46815,11.19344282,0,9,8,8,0,33,22,3,2,1,0.301369863,1.157894737,0.47826087,84,0,84,0,84,0,11,73,0.869047619,0,0.130952381,0,0,9,2,0
bchawkin,CSC226-001-STADDON-S16,204,7,1785.948,1670.473,115.475,8.627768116,5.498809524,8.981037634,13.96028128,0,15,9,12,5,49,16,25,15,10,0.112676056,1.066666667,0.203821656,158,0,158,0,158,0,16,142,0.898734177,0.044303797,0.101265823,39,0,9,0,0
bchawkin,CSC226-001-STADDON-S16,42,0,133.779,94.46,39.319,3.111139535,2.4574375,3.498518519,3.580497259,0,3,3,0,0,12,5,1,0,1,0.263157895,0.333333333,0.294117647,31,0,31,0,31,0,12,19,0.612903226,0,0.387096774,0,0,12,0,0
bchawkin,CSC226-001-STADDON-S16,61,0,281.096,269.4,11.696,4.533806452,0.556952381,6.570731707,11.76694627,0,4,6,0,0,12,8,2,2,0,0.242424242,0.363636364,0.290909091,50,0,50,0,50,0,17,33,0.66,0,0.34,0,0,17,0,0
bchawkin,CSC226-001-STADDON-S16,58,0,268.203,264.849,3.354,4.545813559,0.2236,6.019295455,12.51842239,0,4,2,2,0,19,7,1,0,1,0.25,0.583333333,0.35,40,0,40,0,40,0,12,28,0.7,0,0.3,2,0,12,0,0
bchawkin,CSC226-001-STADDON-S16,615,5,3644.961,3631.417,13.544,5.897995146,0.520923077,6.134150338,10.98275434,0,48,23,35,35,89,38,103,38,65,0.075848303,1.1875,0.142589118,529,0,529,0,529,0,28,501,0.947069943,0.009451796,0.052930057,74,0,20,0,20
bchawkin,CSC226-001-STADDON-S16,245,5,1294.586,1288.323,6.263,5.220104839,2.087666667,5.258461224,9.115739435,2,26,6,25,14,28,27,44,19,25,0.127962085,1.421052632,0.234782609,220,0,219,1,220,0,9,211,0.959090909,0.022727273,0.040909091,26,0,1,0,6
msawada,CSC226-001-STADDON-S16,131,0,1248.762,966.72,282.042,9.319119403,10.446,9.034766355,13.49916431,0,5,14,1,0,35,10,10,6,4,0.12987013,0.666666667,0.217391304,99,0,75,24,99,0,22,77,0.777777778,0,0.222222222,10,0,13,8,0
msawada,CSC226-001-STADDON-S16,50,0,569.386,193.239,376.147,11.16443137,13.43382143,8.401695652,13.44412447,0,2,5,1,0,8,6,2,0,2,0.315789474,0.4,0.352941176,43,0,43,0,43,0,24,19,0.441860465,0,0.558139535,0,0,17,7,0
msawada,CSC226-001-STADDON-S16,62,0,712.686,242.889,469.797,11.31247619,17.39988889,6.746916667,12.10791653,0,3,5,1,0,11,8,1,1,0,0.275862069,0.363636364,0.31372549,52,0,52,0,52,0,23,29,0.557692308,0,0.442307692,1,0,20,3,1
msawada,CSC226-001-STADDON-S16,126,0,877.5,609.688,267.812,6.909448819,7.876823529,6.555784946,11.74462403,0,8,6,5,1,16,15,5,5,0,0.1875,0.833333333,0.306122449,111,0,31,80,111,0,31,80,0.720720721,0,0.279279279,7,0,22,8,1
msawada,CSC226-001-STADDON-S16,88,0,675.339,387.028,288.311,7.588078652,12.01295833,5.954276923,11.8758117,0,6,4,2,0,21,8,4,3,1,0.173913043,0.421052632,0.246153846,68,0,21,47,68,0,22,46,0.676470588,0,0.323529412,0,0,17,2,1
msawada,CSC226-001-STADDON-S16,167,0,1296.207,1055.968,240.239,7.580157895,11.43995238,7.039786667,11.83850194,0,18,8,12,1,40,27,12,11,1,0.247706422,1.421052632,0.421875,129,2,59,72,131,4,22,109,0.832061069,0,0.167938931,8,0,13,4,0
zjgiorda,CSC226-001-STADDON-S16,351,24,2449.603,2248.391,201.212,6.900290141,11.836,6.652044379,10.13245272,0,20,27,22,10,33,26,54,33,21,0.091872792,1.733333333,0.174496644,321,1,281,41,322,2,39,283,0.878881988,0.074534161,0.121118012,84,2,9,0,1
zjgiorda,CSC226-001-STADDON-S16,212,11,1562.491,1478.711,83.78,7.2674,11.96857143,7.1091875,10.33293517,0,8,7,10,8,20,24,9,4,5,0.136363636,1.6,0.251308901,194,1,22,173,195,0,19,176,0.902564103,0.056410256,0.097435897,79,2,5,0,3
zjgiorda,CSC226-001-STADDON-S16,48,0,267.025,107.168,159.857,5.449489796,7.612238095,3.827428571,4.334492923,0,3,4,0,0,8,7,0,0,0,0.28,0.318181818,0.29787234,41,0,41,0,41,0,16,25,0.609756098,0,0.390243902,3,0,16,0,0
zjgiorda,CSC226-001-STADDON-S16,168,0,1206.89,1015.429,191.461,7.141360947,11.26241176,6.680453947,10.27681063,0,7,5,15,13,19,30,10,1,9,0.220588235,1.666666667,0.38961039,148,2,150,0,150,0,14,136,0.906666667,0,0.093333333,30,0,13,0,0
zjgiorda,CSC226-001-STADDON-S16,241,0,1702.349,1585.838,116.511,7.0345,5.82555,7.143414414,10.41850966,0,7,10,23,19,23,46,13,4,9,0.227722772,2.421052632,0.416289593,219,0,219,0,219,0,17,202,0.922374429,0,0.077625571,51,0,15,0,6
zjgiorda,CSC226-001-STADDON-S16,108,0,616.125,512.701,103.424,5.550675676,7.955692308,5.231642857,7.991037538,0,8,13,10,0,12,26,5,5,0,0.288888889,1.368421053,0.47706422,99,0,99,0,99,0,9,90,0.909090909,0,0.090909091,13,0,9,0,0
aeezhila,CSC226-001-STADDON-S16,142,5,1255.967,1057.017,198.95,8.602513699,8.65,8.593634146,14.71581735,2,16,13,0,0,23,11,18,14,4,0.112244898,0.733333333,0.194690265,123,0,123,0,123,4,25,98,0.796747967,0.040650407,0.203252033,11,4,10,1,1
aeezhila,CSC226-001-STADDON-S16,59,0,303.51,236.898,66.612,5.0585,4.16325,5.384045455,6.491667304,0,2,4,2,0,9,5,3,2,1,0.128205128,0.333333333,0.185185185,51,0,51,0,51,0,12,39,0.764705882,0,0.235294118,18,0,12,0,1
aeezhila,CSC226-001-STADDON-S16,54,0,213.104,112.913,100.191,3.874618182,4.771,3.320970588,7.226370224,0,3,5,0,0,12,7,1,1,0,0.269230769,0.318181818,0.291666667,43,0,43,0,43,0,17,26,0.604651163,0,0.395348837,0,0,17,0,0
aeezhila,CSC226-001-STADDON-S16,121,0,877.647,873.045,4.602,7.193827869,0.255666667,8.394663462,15.39906688,0,7,5,7,1,18,10,10,9,1,0.111111111,0.555555556,0.185185185,103,1,104,0,104,0,14,90,0.865384615,0,0.134615385,1,0,14,0,6
aeezhila,CSC226-001-STADDON-S16,110,0,634.887,629.747,5.14,5.719702703,0.270526316,6.845076087,12.490301,0,4,1,11,3,15,13,6,4,2,0.160493827,0.684210526,0.26,96,0,96,0,96,0,15,81,0.84375,0,0.15625,14,0,15,0,3
aeezhila,CSC226-001-STADDON-S16,87,0,398.482,392.641,5.841,4.528204545,0.449307692,5.235213333,10.96704829,0,8,7,5,0,23,11,9,7,2,0.196428571,0.578947368,0.293333333,62,3,65,0,65,0,9,56,0.861538462,0,0.138461538,10,0,9,0,0
nasnouwa,CSC226-001-STADDON-S16,212,0,2112.209,1595.207,517.002,9.733682028,6.802657895,11.31352482,16.59044619,2,9,15,2,0,52,11,15,10,5,0.102803738,0.578947368,0.174603175,158,7,165,0,165,10,58,107,0.648484848,0,0.351515152,24,8,20,16,1
nasnouwa,CSC226-001-STADDON-S16,66,0,334.746,274.073,60.673,4.851391304,8.667571429,4.420532258,7.865986025,0,7,8,0,0,14,10,5,3,2,0.2,0.666666667,0.307692308,55,0,55,0,55,0,5,50,0.909090909,0,0.090909091,7,0,5,0,0
nasnouwa,CSC226-001-STADDON-S16,114,0,623.773,524.608,99.165,5.424113043,4.722142857,5.58093617,10.58740368,4,4,14,0,0,23,13,5,4,1,0.180555556,0.590909091,0.276595745,92,0,92,0,92,0,20,72,0.782608696,0,0.217391304,10,2,17,0,0
nasnouwa,CSC226-001-STADDON-S16,111,0,1060.196,838.949,221.247,9.466035714,12.2915,8.924989362,13.71089607,0,9,9,0,0,20,11,7,4,3,0.142857143,0.611111111,0.231578947,92,0,92,0,92,0,15,77,0.836956522,0,0.163043478,15,0,14,0,3
nasnouwa,CSC226-001-STADDON-S16,335,0,2855.481,2750.538,104.943,8.498455357,4.997285714,8.731866667,14.11870625,0,7,2,19,7,38,20,15,5,10,0.071684588,1.052631579,0.134228188,298,0,298,0,298,0,19,279,0.936241611,0,0.063758389,153,0,16,1,7
nasnouwa,CSC226-001-STADDON-S16,86,0,711.173,479.42,231.753,8.174402299,15.4502,6.658611111,13.59006844,0,4,4,5,0,19,11,2,1,1,0.192982456,0.578947368,0.289473684,68,0,68,0,68,0,11,57,0.838235294,0,0.161764706,19,0,9,2,0
hmpierce,CSC226-001-STADDON-S16,133,10,889.92,669.151,220.769,6.543529412,5.809710526,6.828071429,12.52170349,2,8,4,0,1,53,9,4,4,0,0.160714286,0.6,0.253521127,83,0,83,0,83,0,27,56,0.674698795,0.120481928,0.325301205,0,2,11,2,0
hmpierce,CSC226-001-STADDON-S16,32,0,133.469,94.161,39.308,4.044515152,2.45675,5.538882353,7.839676308,0,2,2,0,0,8,4,0,0,0,0.307692308,0.266666667,0.285714286,25,0,25,0,25,0,12,13,0.52,0,0.48,0,0,12,0,0
hmpierce,CSC226-001-STADDON-S16,48,0,198.951,181.833,17.118,4.06022449,0.815142857,6.494035714,11.0566042,0,3,4,0,0,10,7,0,0,0,0.318181818,0.318181818,0.318181818,39,0,39,0,39,0,17,22,0.564102564,0,0.435897436,0,0,17,0,0
hmpierce,CSC226-001-STADDON-S16,51,0,509.128,500.901,8.227,9.790923077,0.457055556,14.73238235,23.21184091,0,4,3,0,0,14,6,1,0,1,0.25,0.333333333,0.285714286,38,0,38,0,38,0,14,24,0.631578947,0,0.368421053,0,0,14,0,0
hmpierce,CSC226-001-STADDON-S16,59,0,375.006,354.387,20.619,6.2501,0.981857143,9.086846154,15.48663312,0,3,0,8,2,11,11,2,2,0,0.34375,0.578947368,0.431372549,49,0,49,0,49,0,17,32,0.653061224,0,0.346938776,0,0,16,1,0
hmpierce,CSC226-001-STADDON-S16,61,0,292.886,276.976,15.91,4.723967742,1.223846154,5.652571429,11.98726295,0,5,4,4,0,10,11,2,1,1,0.268292683,0.578947368,0.366666667,52,0,52,0,52,2,11,41,0.788461538,0,0.211538462,0,0,9,0,0
cmblank2,CSC226-001-STADDON-S16,1583,36,7618.314,7338.613,279.701,4.779368883,10.3592963,4.683224633,11.18095014,4,127,107,128,98,154,69,392,35,357,0.050884956,1.604651163,0.098641887,1435,5,1260,180,1440,0,84,1356,0.941666667,0.025,0.058333333,112,10,10,1,17
cmblank2,CSC226-001-STADDON-S16,425,5,2588.432,2511.262,77.17,6.033641026,5.512142857,6.051233735,12.96715919,0,71,30,16,6,36,26,97,24,73,0.068783069,1.625,0.131979695,393,0,393,0,393,0,15,378,0.961832061,0.012722646,0.038167939,47,0,10,0,10
cmblank2,CSC226-001-STADDON-S16,275,0,1749.991,1732.328,17.663,6.272369176,1.358692308,6.512511278,12.54436433,0,32,16,10,14,32,24,48,15,33,0.1,1.333333333,0.186046512,247,0,247,0,247,0,7,240,0.971659919,0,0.028340081,7,0,7,0,7
cmblank2,CSC226-001-STADDON-S16,705,30,4203.468,4120.234,83.234,5.937101695,5.202125,5.954095376,12.60153667,2,96,37,23,8,106,38,126,48,78,0.072796935,0.149606299,0.097938144,602,0,602,0,602,0,80,522,0.867109635,0.049833887,0.132890365,33,0,12,0,11
cmblank2,CSC226-001-STADDON-S16,92,1,479.981,428.49,51.491,5.052431579,3.677928571,5.29,11.15059702,0,14,3,9,0,13,12,14,2,12,0.169014085,0.705882353,0.272727273,82,0,82,0,82,0,11,71,0.865853659,0.012195122,0.134146341,3,0,10,0,2
cmblank2,CSC226-001-STADDON-S16,193,0,1022.512,1001.38,21.132,5.297989637,1.625538462,5.563222222,12.36502719,0,16,8,13,0,23,9,28,5,23,0.05625,0.473684211,0.100558659,170,0,170,0,170,0,10,160,0.941176471,0,0.058823529,33,0,9,0,0
mhester3,CSC226-001-STADDON-S16,141,14,1067.453,911.922,155.531,7.412868056,4.203540541,8.522635514,14.15427982,0,4,10,10,1,30,8,17,9,8,0.121212121,0.533333333,0.197530864,112,2,114,0,114,16,48,66,0.578947368,0.122807018,0.421052632,2,4,11,3,0
mhester3,CSC226-001-STADDON-S16,37,0,214.334,95.912,118.422,5.640368421,7.401375,4.359636364,8.800463195,0,2,2,0,0,13,4,0,0,0,0.307692308,0.266666667,0.285714286,25,0,25,0,25,0,12,13,0.52,0,0.48,0,0,12,0,0
mhester3,CSC226-001-STADDON-S16,58,0,259.671,217.922,41.749,4.40120339,1.988047619,5.734789474,7.684349073,0,3,7,2,0,9,7,5,5,0,0.212121212,0.318181818,0.254545455,50,0,50,0,50,0,17,33,0.66,0,0.34,0,0,17,0,0
mhester3,CSC226-001-STADDON-S16,60,0,380.609,313.881,66.728,6.239491803,3.707111111,7.29955814,14.69850427,0,6,4,2,0,8,7,5,5,0,0.179487179,0.388888889,0.245614035,53,0,53,0,53,0,14,39,0.735849057,0,0.264150943,0,0,14,0,0
mhester3,CSC226-001-STADDON-S16,307,0,2562.77,2481.615,81.155,8.320681818,4.271315789,8.586903114,13.8569622,0,10,11,52,6,41,50,29,14,15,0.200803213,2.631578947,0.373134328,266,1,267,0,267,0,18,249,0.93258427,0,0.06741573,17,0,15,0,13
mhester3,CSC226-001-STADDON-S16,128,0,874.244,700.694,173.55,6.673618321,8.264285714,6.369945455,11.35958227,2,7,8,10,1,29,22,4,0,4,0.268292683,1.157894737,0.435643564,102,0,102,0,102,4,20,82,0.803921569,0,0.196078431,8,2,10,1,2
gsubram5,CSC226-001-STADDON-S16,174,0,1076.218,897.705,178.513,6.012391061,7.14052,5.829253247,11.15740748,0,11,21,5,1,51,10,28,24,4,0.085470085,0.666666667,0.151515152,128,0,128,0,128,0,11,117,0.9140625,0,0.0859375,0,2,9,0,0
gsubram5,CSC226-001-STADDON-S16,39,0,111.674,90.373,21.301,2.79185,1.253,3.92926087,4.86534083,0,2,4,0,0,12,4,2,2,0,0.25,0.266666667,0.258064516,28,0,28,0,28,0,12,16,0.571428571,0,0.428571429,0,0,12,0,0
gsubram5,CSC226-001-STADDON-S16,255,0,1911.869,1889.911,21.958,7.439178988,0.998090909,8.042174468,14.24981912,0,27,27,19,16,37,19,70,60,10,0.093596059,0.863636364,0.168888889,218,2,220,0,220,0,17,203,0.922727273,0,0.077272727,0,0,17,0,3
gsubram5,CSC226-001-STADDON-S16,257,0,2248.555,2224.463,24.092,8.715329457,1.268,9.307376569,16.39377343,2,26,13,40,3,21,21,61,38,23,0.094594595,1.166666667,0.175,237,0,237,0,237,0,15,222,0.936708861,0,0.063291139,0,0,14,0,4
gsubram5,CSC226-001-STADDON-S16,60,0,227.699,207.009,20.69,3.732770492,1.0345,5.049,5.793565049,0,2,0,9,0,12,10,1,1,0,0.294117647,0.526315789,0.377358491,49,0,49,0,49,0,15,34,0.693877551,0,0.306122449,0,0,15,0,2
gsubram5,CSC226-001-STADDON-S16,128,0,755.738,747.78,7.958,5.858434109,0.612153846,6.44637931,8.847904319,0,6,9,17,2,17,15,19,18,1,0.145631068,0.789473684,0.245901639,112,0,112,0,112,0,9,103,0.919642857,0,0.080357143,0,0,9,0,2
rtquinn2,CSC226-001-STADDON-S16,117,1,1310.626,652.52,658.106,10.92188333,18.28072222,7.768095238,11.18376279,0,11,5,0,0,26,9,7,7,0,0.14516129,0.6,0.233766234,94,0,94,0,94,0,32,62,0.659574468,0.010638298,0.340425532,7,4,13,14,1
rtquinn2,CSC226-001-STADDON-S16,43,0,508.876,112.358,396.518,11.56536364,18.88180952,4.885130435,7.206125347,0,2,2,0,0,11,4,0,0,0,0.19047619,0.266666667,0.222222222,33,0,33,0,33,0,12,21,0.636363636,0,0.363636364,0,0,12,0,0
rtquinn2,CSC226-001-STADDON-S16,96,0,675.599,513.989,161.61,6.964938144,7.695714286,6.763013158,11.27342134,0,5,12,0,0,20,7,10,8,2,0.116666667,0.318181818,0.170731707,77,0,77,0,77,0,17,60,0.779220779,0,0.220779221,3,0,17,0,0
rtquinn2,CSC226-001-STADDON-S16,329,0,1503.11,1401.733,101.377,4.554878788,5.632055556,4.492733974,8.824071561,0,25,9,15,3,91,29,23,14,9,0.130630631,1.611111111,0.241666667,233,6,239,0,239,0,17,222,0.928870293,0,0.071129707,43,0,14,0,10
rtquinn2,CSC226-001-STADDON-S16,132,0,1132.721,878.149,254.572,8.516699248,13.39852632,7.703061404,10.41077975,0,3,0,17,1,13,11,10,6,4,0.104761905,0.578947368,0.177419355,120,0,120,0,120,0,15,105,0.875,0,0.125,51,0,15,0,1
rtquinn2,CSC226-001-STADDON-S16,175,0,1214.908,1032.09,182.818,6.902886364,13.05842857,6.370925926,8.599839436,0,5,12,13,1,13,14,17,12,5,0.090909091,0.736842105,0.161849711,163,0,163,0,163,0,9,154,0.944785276,0,0.055214724,69,0,9,0,2
rbscott2,CSC226-001-STADDON-S16,174,35,1504.377,1346.088,158.289,8.499305085,8.793833333,8.465962264,13.30858072,4,9,8,6,5,27,11,17,11,6,0.117021277,0.578947368,0.194690265,149,1,150,0,150,0,56,94,0.626666667,0.233333333,0.373333333,6,0,11,2,0
rbscott2,CSC226-001-STADDON-S16,263,19,1672.969,1565.9,107.069,6.289357143,3.965518519,6.551882845,10.50351359,0,21,12,26,4,38,34,29,10,19,0.187845304,0.755555556,0.300884956,228,0,138,90,228,0,47,181,0.793859649,0.083333333,0.206140351,2,0,17,3,3
rbscott2,CSC226-001-STADDON-S16,58,0,254.387,120.671,133.716,4.311644068,5.81373913,3.351972222,4.156164961,0,3,5,0,0,16,7,1,0,1,0.291666667,0.318181818,0.304347826,43,0,43,0,43,0,19,24,0.558139535,0,0.441860465,0,0,18,1,0
rbscott2,CSC226-001-STADDON-S16,61,0,326.975,166.371,160.604,5.273790323,8.0302,3.961214286,5.839056691,0,9,2,0,0,11,6,5,0,5,0.171428571,0.333333333,0.226415094,51,0,51,0,51,0,16,35,0.68627451,0,0.31372549,0,0,15,1,0
